6.447319946289062500e+02 3.166300010681152344e+01 5.690000057220458984e-01
6.747219848632812500e+02 3.659000015258789062e+01 6.349999904632568359e-01
7.047119750976562500e+02 3.766500091552734375e+01 6.579999923706054688e-01
7.347039794921875000e+02 3.090099906921386719e+01 6.470000147819519043e-01
7.646959838867187500e+02 2.449799919128417969e+01 6.230000257492065430e-01
7.946879882812500000e+02 1.759399986267089844e+01 6.129999756813049316e-01
8.246820068359375000e+02 1.293299961090087891e+01 6.359999775886535645e-01
8.546749877929687500e+02 1.401299953460693359e+01 6.980000138282775879e-01
8.846690063476562500e+02 2.127599906921386719e+01 7.950000166893005371e-01
9.146640014648437500e+02 2.744499969482421875e+01 9.160000085830688477e-01
9.446589965820312500e+02 3.779700088500976562e+01 1.041000008583068848e+00
9.746539916992187500e+02 4.016199874877929688e+01 1.149000048637390137e+00
1.004648986816406250e+03 4.099700164794921875e+01 1.384999990463256836e+00
1.034645019531250000e+03 3.779199981689453125e+01 1.521000027656555176e+00
1.064640991210937500e+03 3.113899993896484375e+01 1.578999996185302734e+00
1.094636962890625000e+03 2.077199935913085938e+01 1.646999955177307129e+00
1.124633056640625000e+03 1.555000019073486328e+01 1.740000009536743164e+00
1.154630004882812500e+03 1.358100032806396484e+01 1.868000030517578125e+00
1.184625976562500000e+03 1.491300010681152344e+01 2.029000043869018555e+00
1.214623046875000000e+03 2.150900077819824219e+01 2.217000007629394531e+00
1.244619995117187500e+03 2.772900009155273438e+01 2.423000097274780273e+00
1.274618041992187500e+03 3.097699928283691406e+01 2.634999990463256836e+00
1.304614990234375000e+03 3.113899993896484375e+01 2.846999883651733398e+00
1.334612060546875000e+03 2.919300079345703125e+01 3.061000108718872070e+00
1.364609985351562500e+03 2.171500015258789062e+01 3.282000064849853516e+00
1.394607055664062500e+03 1.901499938964843750e+01 3.519999980926513672e+00
1.424604980468750000e+03 1.419400024414062500e+01 3.788000106811523438e+00
1.454603027343750000e+03 1.098700046539306641e+01 4.092000007629394531e+00
1.484600952148437500e+03 1.308399963378906250e+01 4.434999942779541016e+00
1.514598999023437500e+03 1.476799964904785156e+01 4.818999767303466797e+00
1.544597045898437500e+03 2.220499992370605469e+01 5.238999843597412109e+00
1.574594970703125000e+03 9.439999580383300781e+00 5.692999839782714844e+00
1.604593017578125000e+03 2.702899932861328125e+01 6.179999828338623047e+00
1.634592041015625000e+03 2.138800048828125000e+01 6.699999809265136719e+00
1.664589965820312500e+03 2.395199966430664062e+01 7.260000228881835938e+00
1.694588012695312500e+03 1.280300045013427734e+01 7.867000102996826172e+00
1.724587036132812500e+03 1.448799991607666016e+01 8.531000137329101562e+00
1.754584960937500000e+03 2.843300056457519531e+01 9.260999679565429688e+00
1.784583984375000000e+03 -1.794999957084655762e+00 1.006400012969970703e+01
1.814583007812500000e+03 2.157600021362304688e+01 1.094600009918212891e+01
1.844581054687500000e+03 3.420000076293945312e-01 1.191199970245361328e+01
1.874579956054687500e+03 1.918300056457519531e+01 1.296700000762939453e+01
1.904578979492187500e+03 9.607000350952148438e+00 1.411699962615966797e+01
1.934577026367187500e+03 1.498299980163574219e+01 1.536800003051757812e+01
