7.047119750976562500e+02 1.881812011718750000e+03 1.678599929809570312e+01
7.347039794921875000e+02 2.094279052734375000e+03 1.814500045776367188e+01
7.646959838867187500e+02 2.315466064453125000e+03 1.970999908447265625e+01
7.946879882812500000e+02 2.463086914062500000e+03 2.067300033569335938e+01
8.246820068359375000e+02 2.518245117187500000e+03 2.048500061035156250e+01
8.546749877929687500e+02 2.390562011718750000e+03 1.901000022888183594e+01
8.846690063476562500e+02 2.081479980468750000e+03 1.655999946594238281e+01
9.146640014648437500e+02 1.738793945312500000e+03 1.372900009155273438e+01
9.446589965820312500e+02 1.415485961914062500e+03 1.114000034332275391e+01
9.746539916992187500e+02 1.171527954101562500e+03 9.284999847412109375e+00
1.004648986816406250e+03 1.060363037109375000e+03 8.371999740600585938e+00
1.034645019531250000e+03 1.046307006835937500e+03 8.284000396728515625e+00
1.064640991210937500e+03 1.130338012695312500e+03 8.657999992370605469e+00
1.094636962890625000e+03 1.208609008789062500e+03 9.074000358581542969e+00
1.124633056640625000e+03 1.229251953125000000e+03 9.213000297546386719e+00
1.154630004882812500e+03 1.203915039062500000e+03 8.932999610900878906e+00
1.184625976562500000e+03 1.114668945312500000e+03 8.272999763488769531e+00
1.214623046875000000e+03 9.660750122070312500e+02 7.458000183105468750e+00
1.244619995117187500e+03 8.631270141601562500e+02 6.558000087738037109e+00
1.274618041992187500e+03 7.606939697265625000e+02 5.900000095367431641e+00
1.304614990234375000e+03 7.302210083007812500e+02 5.596000194549560547e+00
1.334612060546875000e+03 7.357550048828125000e+02 5.618999958038330078e+00
1.364609985351562500e+03 7.727150268554687500e+02 5.831999778747558594e+00
1.394607055664062500e+03 8.047269897460937500e+02 6.053999900817871094e+00
1.424604980468750000e+03 8.064329833984375000e+02 6.131000041961669922e+00
1.454603027343750000e+03 7.759710083007812500e+02 5.982999801635742188e+00
1.484600952148437500e+03 7.272180175781250000e+02 5.617000102996826172e+00
1.514598999023437500e+03 6.468189697265625000e+02 5.116000175476074219e+00
1.544597045898437500e+03 5.502570190429687500e+02 4.598000049591064453e+00
1.574594970703125000e+03 4.751329956054687500e+02 4.173999786376953125e+00
1.604593017578125000e+03 4.179219970703125000e+02 3.914000034332275391e+00
1.634592041015625000e+03 3.937279968261718750e+02 3.832000017166137695e+00
1.664589965820312500e+03 3.896619873046875000e+02 3.888999938964843750e+00
1.694588012695312500e+03 3.911189880371093750e+02 4.019000053405761719e+00
1.724587036132812500e+03 3.977269897460937500e+02 4.153999805450439453e+00
1.754584960937500000e+03 3.825339965820312500e+02 4.245999813079833984e+00
1.784583984375000000e+03 3.725090026855468750e+02 4.281000137329101562e+00
1.814583007812500000e+03 3.404830017089843750e+02 4.278999805450439453e+00
1.844581054687500000e+03 3.072189941406250000e+02 4.272999763488769531e+00
1.874579956054687500e+03 2.726459960937500000e+02 4.304999828338623047e+00
1.904578979492187500e+03 2.475890045166015625e+02 4.402999877929687500e+00
1.934577026367187500e+03 2.420019989013671875e+02 4.578000068664550781e+00
